,adId,url,address,province,latitude,longitude,rent,utilities,description,Furnished,Bathrooms,Bedrooms,For Rent By,Pet Friendly,Water,Heat,Hydro,Agreement Type,Parking Included,Accessible Washrooms in Suite,Audio Prompts,Braille Labels,Elevator in Building,Storage Space,Internet,Cable / TV,Visual Aids,Barrier-free Entrances and Ramps,Bicycle Parking,24 Hour Security,Concierge,Pool,Gym,Smoking Permitted,Balcony,Yard,Air Conditioning,Fridge / Freezer,Dishwasher,Laundry (In Building),Laundry (In Unit),Wheelchair accessible,building_access,laundry,Unit Type,Size (sqft),Virtual Options,Term Agreement,Move-In Date
186,1505827097.0,https://www.kijiji.ca/v-apartments-condos/ottawa/immediate-move-in-1-bedroom-unit-1359-00-august-1st/1505827097,"180 Lees Ave, Ottawa, ON, K1S 5J6",ontario,45.415354799999996,-75.67080250000001,1359.0,,"RIVERVIEW APARTMENTS - 180 LEES AVE<br /><br />FULLY RENOVATED ONE BEDROOM UNIT<br /><br />IMMEDIATE 1 BEDROOM UNIT - $1359.00<br />includes hot water, cold water, brand new fridge and brand new stove<br /> (Heat and Hydro extra)<br /><br />GREAT LOCATION FOR OTTAWA AND CARLETON UNIVERSITY STUDENTS<br /><br /><br /><em>Riverview Place is clean and affordable living at a prime location in Ottawa. In 2019, Lees will have easy access to the NEW LRT, and be convenient for all students, young professionals and seniors. Don't miss this great oppertunity at a low rate now. Lees is the place to be!</em><br /><br />Apartment building features: <br /><br />Clean and spacious suites with enclosed sunrooms; <br />Caring and fast response to tenant needs; <br />24-hour on-site emergency management service; <br />Overnight security guard; <br />Apartments are wired for high speed and digital cable <br />Individual thermostats in every unit; <br />Stunning views of the city; <br />Refreshing indoor swimming pool; <br />Two indoor squash courts and tennis court on-site; <br />Convenience store on-site; <br />Pizza and Mediterranean restaurant in building; <br />Beauty salon on-site; <br />Smart Card laundry facility on-site. <br />Lees station right across the street (easy bus access) <br />Ottawa U Shuttle Bus<br />Indoor parking available at $85.00 per month.<br />Outdoor parking available at $55.00 per month.<br />Fridge and stove are included in the unit and the apartment is unfurnished. <br /><br /><br />Call today to book your visit <br />613-565-8000<br /><br /><p>OTTAWA'S PREMIER LOCATIONS!</p><p>613-232-RENT</p><p>www.paramountapts.com</p>",No,1.0,1,Professional,Yes,Yes,No,No,1 Year,0,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,,,Apartment,,,,
187,1503912563.0,https://www.kijiji.ca/v-apartments-condos/ottawa/convenient-location-ottawa-south-4-bedroom-family-single-house/1503912563,"1345 Fontenay Crescent, Ottawa, ON K1V 7K5, Canada",ontario,45.357154799999996,-75.6473584,2300.0,,"Families are welcome.

Renting starts Aug 1st.

Family oriented, well maintained 4 bedroom large single house, located in Ottawa South(Bank and Hunt Club Street), 2 minutes’ walk across street from South Keys Centrum Shopping Centre, OC Transpo bus station, and O-Train. Extremely convenient location for day-to-day living: Walmart, McDonalds, Cineplex Cinemas, Loblaws, Marshalls, Coffee Shops and many more.

- 4 bedrooms on 2nd floor and 2.5 bathrooms.

- Hardwood flooring through the house, no carpet

- Single attached garage, with long drive way

- Quiet, mature, safe and family oriented crescent, children friendly

- All appliances included(fridge, stove, dishwasher, washer/dryer)

- Air conditioner, gas-furnace heating

- Large basement for storage

- Fully fenced big backyard

- Lovely Sun Room

- Rent for $2300 plus utilities",No,2.5,4,Owner,Limited,No,No,No,1 Year,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,,,House,,,,
188,1514645992.0,https://www.kijiji.ca/v-apartments-condos/ottawa/spacious-2-bedroom-apartments-for-rent-1st-august-move-in/1514645992,"41 Simcoe St, Ingleside, ON K0C 1M0, Canada",ontario,45.0293783,-74.89646359999998,800.0,,"Spacious 2 bedroom apartments available for rent starting 1st August

- Water and heat included

- Minutes away from the beautiful riverview

- Parking available for $30 extra

- Block away from LCBO and many more grocers

Contact to book appointment for showings",No,1.0,2,Owner,Limited,Yes,Yes,No,1 Year,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,No,No,No,Yes,No,Yes,No,No,,,Apartment,,,,
189,1514643997.0,https://www.kijiji.ca/v-apartments-condos/ottawa/sept-2020-4-bedroom-available-near-the-university-of-ottawa/1514643997,"176 Greenfield Avenue, Ottawa, ON, K1S 0Y1",ontario,45.4143961,-75.68040309999998,3400.0,,"<strong>Multiple Rental Options and Virtual Tours Available!</strong><br /><br /><strong>Spacious 4-Bedroom, 1.5-Bathroom near the University of Ottawa</strong> <br /><br />176 Greenfield is a perfect balance and location between downtown Ottawa and the Rideau Canal, with a luxurious and contemporary feeling. 176 Greenfield is located near the University of Ottawa and a short distance to Carleton University. It is situated at Main Street with close access to the ByWard Market, Lansdowne Park, TD Place, the Glebe, and Bank Street which includes grocery, gym, and shopping sites. <br /><br />Experience up-scale living today and all the benefits of this fantastic building. 4 spacious bedrooms, 1.5 baths, and an amenity package to make for convenient living. <br /><br />Features: <br />- Open-Concept Kitchen <br />- Bright and Large Windows <br />- Key-less Entry <br />-And much more!",No,1.5,4,Professional,Limited,Yes,Yes,Yes,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,No,No,No,No,No,No,No,No,,,Apartment,,,,
190,1514644945.0,https://www.kijiji.ca/v-apartments-condos/ottawa/sept-2020-luxurious-2-bedroom-suites-near-westboro/1514644945,"Hinchey Avenue, Ottawa, ON, K1Y 1L6",ontario,45.4058877,-75.73001020000001,2400.0,,"<strong>Luxurious 2-Bedroom Apartments with Storage<br /></strong><br />These high-end finished 2-bedroom apartments are located in Hintonburg/Mechanicsville, and neighboring Westboro, Wellington Village, Chinatown, Downtown Ottawa, the Ottawa River, Light-Rail Transit and many grocery/shopping sites.<br />Only one unit remaining!<br /><br />These gorgeous and spacious 2-bedroom apartments are located in Hintonburg/Mechanicsville, and neighboring Westboro, Wellington Village, Chinatown, Downtown Ottawa, the Ottawa River, Light-Rail Transit and many grocery/shopping sites.<br /><br />These new 2-bedroom units include an bright and open-concept living room, kitchen their own private basement storage locker. This final unit remaining includes an additioan basement living room and it's own private entrances and exits (no shared spaces).<br /><br />Features:Only one unit remaining!<br /><br />These gorgeous and spacious 2-bedroom apartments are located in Hintonburg/Mechanicsville, and neighboring Westboro, Wellington Village, Chinatown, Downtown Ottawa, the Ottawa River, Light-Rail Transit and many grocery/shopping sites.<br /><br />These new 2-bedroom units include an bright and open-concept living room, kitchen their own private basement storage locker. This final unit remaining includes an additioan basement living room and it's own private entrances and exits (no shared spaces).<br /><br />Features:<br />- Large Open-Concept 2-Bedrooms<br />- Private Storage Access<br />- Perfect Location<br /><br />Contact for more information and a virtual tour.Large Open-Concept 2-Bedrooms<br />- Private Storage Access<br />- Perfect Location<br /><br />Contact for more information and a virtual tour.<br />Features:<br />- Large Multi-Level Units Available<br />- Available Storage<br />- Private Roof-Top Patio Units Available<br />- Perfect Location<br /><br /><strong><em>2450 + hydro & gas</em></strong><br />Contact for more information and to place a reservation.",No,1.0,2,Professional,Limited,Yes,No,No,1 Year,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,Yes,No,Yes,Yes,Yes,No,Yes,No,,,Apartment,,,,
191,1514643294.0,https://www.kijiji.ca/v-apartments-condos/ottawa/overbrook-furnished-all-inclusive-6-bedroom-beside-uottawa/1514643294,"44 Ontario Street, Ottawa, ON, K1K 1L2",ontario,45.4276759,-75.66656979999998,4800.0,,"<strong>Fully-Furnished and All-Inclusive!</strong><b>Available August 3</b><br />44 Ontario is located in Overbrook, right next to Sandy Hill, Downtown Ottawa, the ByWard Market, and Beechwood. It is within walking distance to the University of Ottawa, Loblaws and bmultiple grocery/shopping store including the Rideau Center. It is available for August 3 2020 and is perfect for students and/or young professionals.<br /><br />These newly constructed apartments feature 6 spacious bedrooms, 3 bathrooms, brand new kitchen counter-tops, appliances and in-suite laundry. This is in addition to six fully furnished bedrooms, a furnished living room with massive TV and all-inclusive utilities with complimentary internet and cable.",Yes,3.0,5+,Professional,No,Yes,Yes,Yes,1 Year,0,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Outdoors only,No,Yes,Yes,Yes,Yes,No,Yes,No,,,Apartment,,,,
192,1514641436.0,https://www.kijiji.ca/v-apartments-condos/ottawa/student-4-bedroom-available-in-the-glebe-sept-2020/1514641436,"275 Holmwood Avenue, Ottawa, ON, K1S 4C7",ontario,45.39674960000001,-75.6942432,3100.0,,"<p><strong>Spacious 4-Bedroom Apartment Available near Carleton University for Sept 2020<br /></strong><br />Spacious 4-bedroom apartment at 275 Holmwood Avenue featuring all-inclusive amenities. This gorgeous apartmentis located in the heart of the Glebe, close to the Carleton University, Lansdowne, Bank Street, Old Ottawa South and various shopping and grocery stores. Ideal for students and/or young professionals.</p><p>Also included:</p><ul><li>Hardwood/laminate finishes</li><li>Granite countertops</li><li>9"" ceilings</li><li>Spacious and ample lighting</li><li>Refrigerator, dishwasher, stove and microwave</li><li>In-suite laundry<b><br /></b></li><li>All-Inclusive Utilities</li></ul>",No,2.0,4,Professional,No,Yes,Yes,Yes,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,,,Apartment,,,,
193,1514641853.0,https://www.kijiji.ca/v-apartments-condos/ottawa/sept-2020-rooms-available-in-female-apartment-near-uottawa/1514641853,"70 Russell Avenue, Ottawa, ON, K1N 7X1",ontario,45.425076000000004,-75.6777106,4500.0,,"<p><strong>Rooms Available in Gorgeous 6-Bedroom Apartment | WE ACCEPT STUDENT GROUPS & YOUNG PROFESSIONALS<br /><br /></strong>70 Russell is located in the heart of Sandy Hill, neighbouring downtown Ottawa and beside the University of Ottawa and all of its faculties (classes, Minto Sports Complex, Morisset Library, and much more). This is in addition to the ByWard Market, Rideau Center, Rideau Canal, Parliament Hill, and grocery/shopping sites!</p><p>Also included:</p><ul><li>Hardwood/laminate finishes</li><li>Granite countertops</li><li>9"" ceilings</li><li>Spacious and ample lighting</li></ul><em><strong>4500 All Inclusive - Text 613-986-2876 or email for more information !</strong></em>",No,2.0,5+,Professional,No,Yes,Yes,Yes,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,No,No,No,No,No,No,No,No,,,Apartment,,,,
194,1514643473.0,https://www.kijiji.ca/v-apartments-condos/ottawa/september-2020-3-bedroom-in-downtown-ottawa-sandy-hill/1514643473,"122 Cobourg Street, Ottawa, ON, K1N 8H1",ontario,45.4327761,-75.67885140000001,2100.0,,"<strong>Available September 2020</strong><br /><br /><strong>Spacious 3-Bedroom in Downtown Ottawa</strong><br /><br />This unit features three large bedrooms, one bathroom, combined with a spacious living room. Situated in close proximity to the University of Ottawa, Parliament Hill, the ByWard Market, the Rideau Canal, the Rideau Center, as well as grocery stores, pharamacies, and other local sites! It is the complete package, and it is situated across from a gorgeous park. A great location for young professionals or students!<br /><br />Features:<br />-Bright rooms<br />- 9"" ceilings<br />- On-site laundry<br />- Secure padlock entrance<br /><br />Available September for $2100 + heat/hydro",No,1.0,3,Professional,No,Yes,No,No,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,No,No,Yes,Yes,No,No,Yes,No,,,Apartment,,,,
195,1514641489.0,https://www.kijiji.ca/v-apartments-condos/ottawa/sep-1st-spacious-apt-w-4-massive-bedrooms-uofo/1514641489,"364 Chapel St, Ottawa, ON, K1N 7Z6",ontario,45.4251308,-75.67637719999998,2200.0,,"<p><strong>364 Chapel Street | Available Sep 1st | Professionally Managed by Sleepwell Property Management.</strong><strong><br /></strong></p><p>Located in the heart of Sandy Hill, this gorgeous low-rise building offers the convenience of being only steps away from the University of Ottawa campus and the downtown core. Enjoy everything that downtown living has to offer while being nestled in a quiet, residential neighbourhood. Easy access to bus routes, restaurants, and shops!</p><p><strong>UNIT FEATURES:</strong></p><ul><li>Fantastic 4 bedroom apartment</li><li>Spacious living room</li><li>Renovated kitchen with granite countertops</li><li>Fridge, stove and dishwasher included</li><li>Hardwood floors</li><li>Large deck</li></ul><p><strong>Utilities Extra:</strong></p><ul><li>Hydro</li><li>Gas (Hot Water)</li><li>Hot Water Tank Rental</li></ul><p><strong>Utilities Included:</strong></p><ul><li>Heat and Water</li></ul>",No,1.0,4,Professional,Yes,Yes,Yes,No,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,,,Apartment,,,,
196,1514643957.0,https://www.kijiji.ca/v-apartments-condos/ottawa/uottawa-la-cite-manor-park-st-laurent-september-4-bedroom/1514643957,"403 Peach Tree Lane, Ottawa, ON, K1K 2Z7",ontario,45.4478285,-75.64940109999998,2300.0,,"<p>Spacious four bedroom, one bathroom for rent in the Manor Park/Rideau-Rockliffe neighbourhood of Ottawa. Showings to be subjected on a case by case basis; COVID-19 protocol required. Video available as well.</p><p>Great location near uOttawa/Sandy Hill, Monfort Hospital, Cite Collegiale, CSIS, CMHC, Beechwood Ave, NRC, St Laurent, and central/walkable to many necessities as well being along a transit route. Minutes to Downtown. Seeking students, young professional, and family groups.</p><p>Features:</p><p>- 1 Parking space included<br />- On-Site coin laundry<br />- Kitchen has dishwasher, fridge, stove, microwave<br /><br /></p>",Yes,1.0,4,Professional,Limited,Yes,No,No,1 Year,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,,,Apartment,,,,
197,1514641112.0,https://www.kijiji.ca/v-apartments-condos/ottawa/sept-2020-6-bedroom-beside-the-university-of-ottawa-sandy-hill/1514641112,"149 Henderson Avenue, Ottawa, ON, K1N 7P5",ontario,45.4226559,-75.6792712,4650.0,,"<p><strong>Student Group Discounts Available</strong><br />6-Bedroom, 3-Bathroom Available<br /><br />This immaculate 6-bedroom unitt at 149 Henderson is located in the heart of Sandy Hill, neighbouring downtown Ottawa and beside the University of Ottawa and all of its faculties (classes, Minto Sports Complex, Morisset Library, and much more). This is in addition to the ByWard Market, Rideau Center, Rideau Canal, Parliament Hill, and grocery/shopping sites!</p><p>Also included:</p><ul><li>Hardwood/laminate finishes</li><li>Granite countertops</li><li>9"" ceilings</li><li>Spacious and ample lighting</li><li>3 Full Bathrooms</li></ul><strong><em>$4650 + hydro</em></strong>",No,3.0,5+,Professional,No,Yes,Yes,Yes,1 Year,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Outdoors only,No,No,No,No,No,No,No,No,,,Apartment,,,,
198,1514642866.0,https://www.kijiji.ca/v-apartments-condos/ottawa/main-floor-apartment-large-luxurious-two-1-bedroom-in-ottawa/1514642866,"460 Holland Ave., Ottawa, ON, K1Y 0Z5",ontario,45.3903927,-75.72654990000001,2145.0,,"<p>***Apartment for Rent In Ottawa, Ottawa Center, Close to Ottawa U and Carleton U, Luxurious Two+1 Bedrooms, Free Parking, Free Unlimited High Speed Internet & Wifi, All Appliances Included, Heat & Water Included***<br /><strong></strong></p><p><strong>460 Holland Ave., Ottawa, ON.</strong></p><p>Modern, Spacious and Bright 2 Bedroom Apartment</p><p>*Available October 1st 2020 </p><p>Welcome to 460 Holland Avenue, Ottawa, ON.</p><p>Looking for the perfect fit apartment? An luxurious, relaxing and enjoyable home with professional management services and support? Look no further, we have THE place for you!</p><p>""Conveniently located between Carleton University and Algonquin College""</p><p>Please CALL @ 613-869-6578, REPLY or TEXT @ 343-961-9073 should you have any questions or want to schedule a viewing.</p><p><strong> Rental Property Information:</strong></p><ul><li><p>Location:460 Holland Avenue, Ottawa, ON.</p></li><li><p>Rental unit type: Apartment</p></li><li><p>Bedrooms: Two Bedroom Apartment + 1</p></li><li><p>Bathrooms: One Full Bathroom</p></li><li><p>Rent Amount: $2145.00</p></li><li><p>Utilities: Hydro & Hot Water ONLY (Water & Heat Included)</p></li></ul><ul><li><p>Expected Utilities: Approximately $80.00/Month Avg. + Rental Tank</p></li><li><p>Heating/Cooling: Central Air - Furnace Heating</p></li><li><p>Appliances: Refrigerator and Stove, Dishwasher, Microwave, Washer and Dryer provided and maintained on your behalf.</p></li><li><p>Parking: Includes 2 parking spots</p></li><li>Services Included:</li></ul><ol><li>Snow Removal of Driveway/Parking</li><li>Yard Maintenance Included</li><li>Free Unlimited High Speed Internet (WIFI)</li></ol><ul><li><p>Smoking: None Smoking Property</p></li><li><p>Available: October 1st 2020</p></li></ul><p>Please CALL @ 613-869-6578, REPLY or TEXT @ 343-961-9073 should you have any questions or want to schedule a viewing.<br /><br />We look forward to hearing from you!<br />Sincerely,</p><p>Your Rental Agent</p><p>www.LarocquePM.com</p><p><strong> HIGHLIGHTS:</strong></p><p> Spacious and Bright Living Areas </p><p> 10 minutes to Algonquin College & Carleton University</p><p> Easy Access to Highway and Direct Bus Route to Baseline Station and Downtown Ottawa</p><p>Renovated Bathroom & Kitchen </p><p> All Appliances Provided and Maintained on Tenant's Behalf</p><p>Free Parking, Free Wifi   Near Parks and Large Green Spaces</p><p><strong> Professional Management & Tenant Support (24/7 Emergency Contact)</strong></p>",No,1.0,2,Professional,Yes,Yes,Yes,No,1 Year,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,,,Apartment,,,,
